==== zs_oxygen_b4_rec_20260922_205535_2.txt
SPAWN t=7.88 Roma p=[1432, -844, -95]
t=  6.82 Roma   bot          st=hunt     intent=hunt     p=[1147, -494, -96] wish=[-0.19, 0.98] goal=[1378, 426, -64] path ok=1 reach=0 i=3 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  7.03 Roma   bot          st=hunt     intent=hunt     p=[1141, -453, -96] wish=[0.19, 0.98] goal=[1378, 426, -64] path ok=1 reach=0 i=4 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  7.24 Roma   bot          st=hunt     intent=hunt     p=[1147, -415, -96] wish=[0.4, 0.92] goal=[1378, 426, 0] path ok=1 reach=0 i=4 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
SPAWN t=7.82 Ruslan p=[1432, -892, -95]
t=  7.88 Ruslan bot          st=spawned  intent=None     p=[1432, -892, -95] wish=[-1, 0] goal=None path ok=0 reach=1 i=None n=None len=None endp=None door=None comp=2120 gcomp=None mode=stop
t=  8.21 Ruslan bot          st=hunt     intent=hunt     p=[1401, -869, -96] wish=[-0.94, 0.33] goal=[1364, 416, -41] path ok=1 reach=0 i=1 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  8.42 Ruslan bot          st=hunt     intent=hunt     p=[1360, -856, -96] wish=[-0.99, 0.11] goal=[1364, 416, -41] path ok=1 reach=0 i=2 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  8.64 Ruslan bot          st=hunt     intent=hunt     p=[1318, -848, -96] wish=[-0.96, 0.29] goal=[1369, 420, -41] path ok=1 reach=0 i=2 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  8.85 Ruslan bot          st=hunt     intent=hunt     p=[1277, -838, -96] wish=[-0.94, 0.34] goal=[1370, 420, -41] path ok=1 reach=0 i=2 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  9.06 Ruslan bot          st=hunt     intent=hunt     p=[1235, -827, -96] wish=[-1, 0.09] goal=[1370, 420, -41] path ok=1 reach=0 i=3 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  9.27 Ruslan bot          st=hunt     intent=hunt     p=[1204, -801, -96] wish=[-0.13, 0.99] goal=[1370, 420, -41] path ok=1 reach=0 i=3 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  9.48 Ruslan bot          st=hunt     intent=hunt     p=[1195, -758, -96] wish=[-0.02, 1] goal=[1376, 425, -41] path ok=1 reach=0 i=4 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  9.70 Ruslan bot          st=hunt     intent=hunt     p=[1191, -716, -96] wish=[-0.23, 0.97] goal=[1379, 427, -64] path ok=1 reach=0 i=4 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  9.91 Ruslan bot          st=hunt     intent=hunt     p=[1181, -674, -96] wish=[-0.24, 0.97] goal=[1379, 427, -64] path ok=1 reach=0 i=4 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t= 10.12 Ruslan bot          st=hunt     intent=hunt     p=[1172, -633, -96] wish=[-0.25, 0.97] goal=[1379, 427, -64] path ok=1 reach=0 i=5 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t= 10.33 Ruslan bot          st=hunt     intent=hunt     p=[1159, -592, -96] wish=[-0.34, 0.94] goal=[1379, 427, -64] path ok=1 reach=0 i=6 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t= 10.55 Ruslan bot          st=hunt     intent=hunt     p=[1146, -551, -96] wish=[-0.13, 0.99] goal=[1379, 426, -64] path ok=1 reach=0 i=1 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t= 10.76 Ruslan bot          st=hunt     intent=hunt     p=[1138, -509, -96] wish=[-0.11, 0.99] goal=[1379, 421, -64] path ok=1 reach=0 i=2 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t= 10.97 Ruslan bot          st=hunt     intent=hunt     p=[1134, -468, -96] wish=[-0.05, 1] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t= 11.18 Ruslan bot          st=hunt     intent=hunt     p=[1132, -431, -96] wish=[-0.03, 1] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
==== zs_oxygen_b4_bug_20260922_205556_3_hopeless_ruslan.txt
t=  0.15 Roma   bot          st=hunt     intent=hunt     p=[1393, -845, -96] wish=[-1, -0.01] goal=[1352, 441, -64] path ok=1 reach=0 i=1 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  0.36 Roma   bot          st=hunt     intent=hunt     p=[1351, -846, -96] wish=[-1, 0] goal=[1362, 436, -64] path ok=1 reach=0 i=2 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  0.58 Roma   bot          st=hunt     intent=hunt     p=[1308, -843, -96] wish=[-1, 0] goal=[1378, 435, -64] path ok=1 reach=0 i=2 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  0.79 Roma   bot          st=hunt     intent=hunt     p=[1266, -836, -96] wish=[-0.97, 0.23] goal=[1380, 435, -64] path ok=1 reach=0 i=2 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  1.00 Roma   bot          st=hunt     intent=hunt     p=[1225, -824, -96] wish=[-0.48, 0.88] goal=[1377, 431, -64] path ok=1 reach=0 i=3 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  1.21 Roma   bot          st=hunt     intent=hunt     p=[1204, -786, -96] wish=[-0.13, 0.99] goal=[1378, 428, -64] path ok=1 reach=0 i=3 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  1.42 Roma   bot          st=hunt     intent=hunt     p=[1197, -744, -96] wish=[-0.05, 1] goal=[1378, 426, -64] path ok=1 reach=0 i=4 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  1.64 Roma   bot          st=hunt     intent=hunt     p=[1194, -702, -96] wish=[-0.13, 0.99] goal=[1378, 426, -64] path ok=1 reach=0 i=4 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  1.85 Roma   bot          st=hunt     intent=hunt     p=[1186, -660, -96] wish=[-0.29, 0.96] goal=[1378, 426, -64] path ok=1 reach=0 i=4 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  2.06 Roma   bot          st=hunt     intent=hunt     p=[1176, -618, -96] wish=[-0.16, 0.99] goal=[1378, 426, -64] path ok=1 reach=0 i=5 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  2.27 Roma   bot          st=hunt     intent=hunt     p=[1169, -576, -96] wish=[-0.18, 0.98] goal=[1378, 426, -64] path ok=1 reach=0 i=6 n=16 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  2.48 Roma   bot          st=hunt     intent=hunt     p=[1159, -534, -96] wish=[-0.34, 0.94] goal=[1378, 426, -64] path ok=1 reach=0 i=1 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  2.70 Roma   bot          st=hunt     intent=hunt     p=[1147, -494, -96] wish=[-0.19, 0.98] goal=[1378, 426, -64] path ok=1 reach=0 i=3 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  2.91 Roma   bot          st=hunt     intent=hunt     p=[1141, -453, -96] wish=[0.19, 0.98] goal=[1378, 426, -64] path ok=1 reach=0 i=4 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  3.12 Roma   bot          st=hunt     intent=hunt     p=[1147, -415, -96] wish=[0.4, 0.92] goal=[1378, 426, 0] path ok=1 reach=0 i=4 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
SPAWN t=3.70 Ruslan p=[1432, -892, -95]
t=  3.76 Ruslan bot          st=spawned  intent=None     p=[1432, -892, -95] wish=[-1, 0] goal=None path ok=0 reach=1 i=None n=None len=None endp=None door=None comp=2120 gcomp=None mode=stop
t=  4.09 Ruslan bot          st=hunt     intent=hunt     p=[1401, -869, -96] wish=[-0.94, 0.33] goal=[1364, 416, -41] path ok=1 reach=0 i=1 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  4.30 Ruslan bot          st=hunt     intent=hunt     p=[1360, -856, -96] wish=[-0.99, 0.11] goal=[1364, 416, -41] path ok=1 reach=0 i=2 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  4.52 Ruslan bot          st=hunt     intent=hunt     p=[1318, -848, -96] wish=[-0.96, 0.29] goal=[1369, 420, -41] path ok=1 reach=0 i=2 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  4.73 Ruslan bot          st=hunt     intent=hunt     p=[1277, -838, -96] wish=[-0.94, 0.34] goal=[1370, 420, -41] path ok=1 reach=0 i=2 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  4.94 Ruslan bot          st=hunt     intent=hunt     p=[1235, -827, -96] wish=[-1, 0.09] goal=[1370, 420, -41] path ok=1 reach=0 i=3 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  5.15 Ruslan bot          st=hunt     intent=hunt     p=[1204, -801, -96] wish=[-0.13, 0.99] goal=[1370, 420, -41] path ok=1 reach=0 i=3 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  5.36 Ruslan bot          st=hunt     intent=hunt     p=[1195, -758, -96] wish=[-0.02, 1] goal=[1376, 425, -41] path ok=1 reach=0 i=4 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  5.58 Ruslan bot          st=hunt     intent=hunt     p=[1191, -716, -96] wish=[-0.23, 0.97] goal=[1379, 427, -64] path ok=1 reach=0 i=4 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  5.79 Ruslan bot          st=hunt     intent=hunt     p=[1181, -674, -96] wish=[-0.24, 0.97] goal=[1379, 427, -64] path ok=1 reach=0 i=4 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  6.00 Ruslan bot          st=hunt     intent=hunt     p=[1172, -633, -96] wish=[-0.25, 0.97] goal=[1379, 427, -64] path ok=1 reach=0 i=5 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  6.21 Ruslan bot          st=hunt     intent=hunt     p=[1159, -592, -96] wish=[-0.34, 0.94] goal=[1379, 427, -64] path ok=1 reach=0 i=6 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  6.42 Ruslan bot          st=hunt     intent=hunt     p=[1146, -551, -96] wish=[-0.13, 0.99] goal=[1379, 426, -64] path ok=1 reach=0 i=1 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  6.64 Ruslan bot          st=hunt     intent=hunt     p=[1138, -509, -96] wish=[-0.11, 0.99] goal=[1379, 421, -64] path ok=1 reach=0 i=2 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  6.85 Ruslan bot          st=hunt     intent=hunt     p=[1134, -468, -96] wish=[-0.05, 1] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  7.06 Ruslan bot          st=hunt     intent=hunt     p=[1132, -431, -96] wish=[-0.03, 1] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t= 10.88 Gena   bot          st=wander   intent=wander   p=[1149, -402, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t= 11.09 Gena   bot          st=wander   intent=wander   p=[1146, -423, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t= 11.30 Gena   bot          st=wander   intent=wander   p=[1143, -443, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t= 11.52 Gena   bot          st=wander   intent=wander   p=[1139, -463, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t= 11.73 Gena   bot          st=wander   intent=wander   p=[1136, -482, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t= 11.94 Gena   bot          st=wander   intent=wander   p=[1133, -481, -96] wish=[-0.12, 0.99] goal=[1129, -270, -94] path ok=1 reach=1 i=1 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=path
SPAWN t=12.00 Oleg p=[1432, -844, -95]
t= 12.15 Gena   bot          st=wander   intent=wander   p=[1131, -462, -96] wish=[-0.01, 1] goal=[1129, -270, -94] path ok=1 reach=1 i=2 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=direct
t= 12.15 Oleg   bot          st=hunt     intent=hunt     p=[1430, -844, -96] wish=[-1, -0.04] goal=[1379, 420, -64] path ok=1 reach=0 i=1 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
==== zs_oxygen_b4_bug_20260922_205601_4_stuck_ruslan.txt
t=  0.03 Ruslan bot          st=hunt     intent=hunt     p=[1204, -801, -96] wish=[-0.13, 0.99] goal=[1370, 420, -41] path ok=1 reach=0 i=3 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  0.24 Ruslan bot          st=hunt     intent=hunt     p=[1195, -758, -96] wish=[-0.02, 1] goal=[1376, 425, -41] path ok=1 reach=0 i=4 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  0.45 Ruslan bot          st=hunt     intent=hunt     p=[1191, -716, -96] wish=[-0.23, 0.97] goal=[1379, 427, -64] path ok=1 reach=0 i=4 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  0.67 Ruslan bot          st=hunt     intent=hunt     p=[1181, -674, -96] wish=[-0.24, 0.97] goal=[1379, 427, -64] path ok=1 reach=0 i=4 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  0.88 Ruslan bot          st=hunt     intent=hunt     p=[1172, -633, -96] wish=[-0.25, 0.97] goal=[1379, 427, -64] path ok=1 reach=0 i=5 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  1.09 Ruslan bot          st=hunt     intent=hunt     p=[1159, -592, -96] wish=[-0.34, 0.94] goal=[1379, 427, -64] path ok=1 reach=0 i=6 n=15 len=1433 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  1.30 Ruslan bot          st=hunt     intent=hunt     p=[1146, -551, -96] wish=[-0.13, 0.99] goal=[1379, 426, -64] path ok=1 reach=0 i=1 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  1.52 Ruslan bot          st=hunt     intent=hunt     p=[1138, -509, -96] wish=[-0.11, 0.99] goal=[1379, 421, -64] path ok=1 reach=0 i=2 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  1.73 Ruslan bot          st=hunt     intent=hunt     p=[1134, -468, -96] wish=[-0.05, 1] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  1.94 Ruslan bot          st=hunt     intent=hunt     p=[1132, -431, -96] wish=[-0.03, 1] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=13 len=913 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  5.76 Gena   bot          st=wander   intent=wander   p=[1149, -402, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t=  5.97 Gena   bot          st=wander   intent=wander   p=[1146, -423, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t=  6.18 Gena   bot          st=wander   intent=wander   p=[1143, -443, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t=  6.39 Gena   bot          st=wander   intent=wander   p=[1139, -463, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t=  6.61 Gena   bot          st=wander   intent=wander   p=[1136, -482, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t=  6.82 Gena   bot          st=wander   intent=wander   p=[1133, -481, -96] wish=[-0.12, 0.99] goal=[1129, -270, -94] path ok=1 reach=1 i=1 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=path
SPAWN t=6.88 Oleg p=[1432, -844, -95]
t=  7.03 Gena   bot          st=wander   intent=wander   p=[1131, -462, -96] wish=[-0.01, 1] goal=[1129, -270, -94] path ok=1 reach=1 i=2 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=direct
t=  7.03 Oleg   bot          st=hunt     intent=hunt     p=[1430, -844, -96] wish=[-1, -0.04] goal=[1379, 420, -64] path ok=1 reach=0 i=1 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  7.24 Gena   bot          st=wander   intent=wander   p=[1130, -441, -96] wish=[-0.01, 1] goal=[1129, -270, -94] path ok=1 reach=1 i=2 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=direct
t=  7.24 Oleg   bot          st=hunt     intent=hunt     p=[1393, -845, -96] wish=[-1, -0.01] goal=[1379, 420, -64] path ok=1 reach=0 i=1 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  7.45 Gena   bot          st=wander   intent=wander   p=[1130, -421, -96] wish=[-0.01, 1] goal=[1129, -270, -94] path ok=1 reach=1 i=2 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=direct
t=  7.45 Oleg   bot          st=hunt     intent=hunt     p=[1351, -846, -96] wish=[-1, 0] goal=[1379, 420, -64] path ok=1 reach=0 i=2 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  7.67 Gena   bot          st=wander   intent=wander   p=[1130, -400, -96] wish=[-0.01, 1] goal=[1129, -270, -94] path ok=1 reach=1 i=2 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=direct
t=  7.67 Oleg   bot          st=hunt     intent=hunt     p=[1308, -843, -96] wish=[-1, 0] goal=[1379, 420, -64] path ok=1 reach=0 i=2 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  7.88 Oleg   bot          st=hunt     intent=hunt     p=[1266, -836, -96] wish=[-0.97, 0.23] goal=[1379, 420, -64] path ok=1 reach=0 i=2 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  8.09 Oleg   bot          st=hunt     intent=hunt     p=[1225, -824, -96] wish=[-0.48, 0.88] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  8.30 Oleg   bot          st=hunt     intent=hunt     p=[1204, -786, -96] wish=[-0.13, 0.99] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  8.52 Oleg   bot          st=hunt     intent=hunt     p=[1197, -744, -96] wish=[-0.05, 1] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  8.73 Oleg   bot          st=hunt     intent=hunt     p=[1194, -702, -96] wish=[-0.13, 0.99] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  8.94 Oleg   bot          st=hunt     intent=hunt     p=[1186, -660, -96] wish=[-0.29, 0.96] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  9.15 Roma   bot          st=wander   intent=wander   p=[1128, -400, -96] wish=[0.01, -1] goal=[1129, -462, -94] path ok=1 reach=1 i=3 n=6 len=457 endp=[1129, -462, -94] door=None comp=2120 gcomp=None mode=direct
t=  9.15 Oleg   bot          st=hunt     intent=hunt     p=[1176, -618, -96] wish=[-0.16, 0.99] goal=[1379, 420, -64] path ok=1 reach=0 i=5 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  9.36 Roma   bot          st=wander   intent=wander   p=[1129, -420, -96] wish=[0.01, -1] goal=[1129, -494, -94] path ok=1 reach=1 i=3 n=6 len=457 endp=[1129, -462, -94] door=None comp=2120 gcomp=None mode=direct
t=  9.36 Oleg   bot          st=hunt     intent=hunt     p=[1169, -576, -96] wish=[-0.18, 0.98] goal=[1379, 420, -64] path ok=1 reach=0 i=6 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  9.58 Roma   bot          st=wander   intent=wander   p=[1129, -441, -96] wish=[0.01, -1] goal=[1129, -494, -94] path ok=1 reach=1 i=3 n=6 len=457 endp=[1129, -462, -94] door=None comp=2120 gcomp=None mode=direct
t=  9.58 Oleg   bot          st=hunt     intent=hunt     p=[1159, -534, -96] wish=[-0.34, 0.94] goal=[1379, 420, -64] path ok=1 reach=0 i=1 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  9.79 Roma   bot          st=wander   intent=wander   p=[1129, -451, -96] wish=[0, 1] goal=[1193, -110, -94] path ok=1 reach=1 i=1 n=5 len=368 endp=[1193, -110, -94] door=None comp=2120 gcomp=None mode=path
t=  9.79 Oleg   bot          st=hunt     intent=hunt     p=[1149, -493, -96] wish=[0.4, 0.92] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t= 10.00 Roma   bot          st=wander   intent=wander   p=[1129, -434, -96] wish=[0, 1] goal=[1193, -110, -94] path ok=1 reach=1 i=1 n=5 len=368 endp=[1193, -110, -94] door=None comp=2120 gcomp=None mode=path
t= 10.00 Oleg   bot          st=hunt     intent=hunt     p=[1150, -452, -96] wish=[-0.07, 1] goal=[1379, 420, -64] path ok=1 reach=0 i=3 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t= 10.21 Roma   bot          st=wander   intent=wander   p=[1129, -413, -96] wish=[0, 1] goal=[1193, -110, -94] path ok=1 reach=1 i=1 n=5 len=368 endp=[1193, -110, -94] door=None comp=2120 gcomp=None mode=path
t= 10.21 Oleg   bot          st=hunt     intent=hunt     p=[1146, -415, -96] wish=[0.41, 0.91] goal=[1379, 420, -64] path ok=1 reach=0 i=4 n=13 len=894 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
==== zs_oxygen_b4_bug_20260922_205604_5_hopeless_oleg.txt
t=  2.58 Gena   bot          st=wander   intent=wander   p=[1149, -402, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t=  2.79 Gena   bot          st=wander   intent=wander   p=[1146, -423, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t=  3.00 Gena   bot          st=wander   intent=wander   p=[1143, -443, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t=  3.21 Gena   bot          st=wander   intent=wander   p=[1139, -463, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t=  3.42 Gena   bot          st=wander   intent=wander   p=[1136, -482, -96] wish=[-0.16, -0.99] goal=[1129, -526, -94] path ok=1 reach=1 i=2 n=6 len=381 endp=[1129, -526, -94] door=None comp=2120 gcomp=None mode=direct
t=  3.64 Gena   bot          st=wander   intent=wander   p=[1133, -481, -96] wish=[-0.12, 0.99] goal=[1129, -270, -94] path ok=1 reach=1 i=1 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=path
SPAWN t=3.70 Oleg p=[1432, -844, -95]
t=  3.85 Gena   bot          st=wander   intent=wander   p=[1131, -462, -96] wish=[-0.01, 1] goal=[1129, -270, -94] path ok=1 reach=1 i=2 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=direct
t=  3.85 Oleg   bot          st=hunt     intent=hunt     p=[1430, -844, -96] wish=[-1, -0.04] goal=[1379, 420, -64] path ok=1 reach=0 i=1 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  4.06 Gena   bot          st=wander   intent=wander   p=[1130, -441, -96] wish=[-0.01, 1] goal=[1129, -270, -94] path ok=1 reach=1 i=2 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=direct
t=  4.06 Oleg   bot          st=hunt     intent=hunt     p=[1393, -845, -96] wish=[-1, -0.01] goal=[1379, 420, -64] path ok=1 reach=0 i=1 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
t=  4.27 Gena   bot          st=wander   intent=wander   p=[1130, -421, -96] wish=[-0.01, 1] goal=[1129, -270, -94] path ok=1 reach=1 i=2 n=4 len=217 endp=[1129, -270, -94] door=None comp=2120 gcomp=None mode=direct
t=  4.27 Oleg   bot          st=hunt     intent=hunt     p=[1351, -846, -96] wish=[-1, 0] goal=[1379, 420, -64] path ok=1 reach=0 i=2 n=18 len=1414 endp=[1289, 274, -94] door=None comp=2120 gcomp=None mode=path
